Date,Close,Volume,Inflation,Unemployment,GDP_Growth_Rate,GDP,Interest_rate,CPI
19-08-1997,926.01001,545630000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
20-08-1997,939.349976,521270000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
21-08-1997,925.049988,499000000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
22-08-1997,923.539978,460160000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
25-08-1997,920.159973,388990000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
26-08-1997,913.02002,449110000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
27-08-1997,913.700012,492150000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
28-08-1997,903.669983,486300000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
29-08-1997,899.469971,413910000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
2/9/1997,927.580017,491870000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
3/9/1997,927.859985,549060000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
4/9/1997,930.869995,559310000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
5/9/1997,929.049988,536400000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
8/9/1997,931.200012,466430000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
9/9/1997,933.619995,502200000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
10/9/1997,919.030029,517620000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
11/9/1997,912.590027,575020000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
12/9/1997,923.909973,544150000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
15-09-1997,919.77002,468030000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
16-09-1997,945.640015,636380000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
17-09-1997,943,590550000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
18-09-1997,947.289978,566830000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
19-09-1997,950.51001,631040000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
22-09-1997,955.429993,490900000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
23-09-1997,951.929993,522930000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
24-09-1997,944.47998,639460000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
25-09-1997,937.909973,524880000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
26-09-1997,945.219971,505340000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
29-09-1997,953.340027,477100000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
30-09-1997,947.280029,587500000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
1/10/1997,955.409973,598660000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
2/10/1997,960.460022,474760000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
3/10/1997,965.030029,623370000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
6/10/1997,972.690002,495620000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
7/10/1997,983.119995,551970000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
8/10/1997,973.840027,573110000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
9/10/1997,970.619995,551840000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
10/10/1997,966.97998,500680000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
13-10-1997,968.099976,354800000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
14-10-1997,970.280029,510330000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
15-10-1997,965.719971,505310000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
16-10-1997,955.25,597010000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
17-10-1997,944.159973,624980000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
20-10-1997,955.609985,483880000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
21-10-1997,972.280029,582310000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
22-10-1997,968.48999,613490000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
23-10-1997,950.690002,673270000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
24-10-1997,941.640015,677630000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
27-10-1997,876.98999,693730000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
28-10-1997,921.849976,1202550000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
29-10-1997,919.159973,777660000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
30-10-1997,903.679993,712230000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
31-10-1997,914.619995,638070000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
3/11/1997,938.98999,564740000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
4/11/1997,940.76001,541590000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
5/11/1997,942.76001,565680000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
6/11/1997,938.030029,522890000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
7/11/1997,927.51001,569980000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
10/11/1997,921.130005,464140000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
11/11/1997,923.780029,435660000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
12/11/1997,905.960022,585340000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
13-11-1997,916.659973,653960000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
14-11-1997,928.349976,635760000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
17-11-1997,946.200012,576540000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
18-11-1997,938.22998,521380000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
19-11-1997,944.590027,542720000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
20-11-1997,958.97998,602610000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
21-11-1997,963.090027,611000000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
24-11-1997,946.669983,514920000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
25-11-1997,950.820007,587890000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
26-11-1997,951.640015,487750000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
28-11-1997,955.400024,189070000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
1/12/1997,974.77002,590300000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
2/12/1997,971.679993,576120000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
3/12/1997,976.77002,624610000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
4/12/1997,973.099976,633470000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
5/12/1997,983.789978,563590000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
8/12/1997,982.369995,490320000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
9/12/1997,975.780029,539130000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
10/12/1997,969.789978,602290000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
11/12/1997,954.940002,631770000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
12/12/1997,953.390015,579280000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
15-12-1997,963.390015,597150000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
16-12-1997,968.039978,623320000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
17-12-1997,965.539978,618900000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
18-12-1997,955.299988,618870000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
19-12-1997,946.780029,793200000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
22-12-1997,953.700012,530670000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
23-12-1997,939.130005,515070000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
24-12-1997,932.700012,265980000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
26-12-1997,936.460022,154900000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
29-12-1997,953.349976,443160000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
30-12-1997,970.840027,499500000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
31-12-1997,970.429993,467280000,1.724431314,5,4.447174945,8.58E+12,6.603364861,2.337689937
2/1/1998,975.039978,366730000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
5/1/1998,977.070007,628070000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/1/1998,966.580017,618360000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
7/1/1998,964,667390000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
8/1/1998,956.049988,652140000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/1/1998,927.690002,746420000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
12/1/1998,939.210022,705450000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-01-1998,952.119995,646740000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
14-01-1998,957.940002,603280000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
15-01-1998,950.72998,569050000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
16-01-1998,961.51001,670080000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-01-1998,978.599976,644790000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
21-01-1998,970.809998,626160000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
22-01-1998,963.039978,646570000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
23-01-1998,957.590027,635770000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
26-01-1998,956.950012,555080000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-01-1998,969.02002,679140000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
28-01-1998,977.460022,708470000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
29-01-1998,985.48999,750760000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
30-01-1998,980.280029,613380000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
2/2/1998,1001.27002,724320000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
3/2/1998,1006,692120000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
4/2/1998,1006.900024,695420000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
5/2/1998,1003.539978,703980000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/2/1998,1012.460022,569650000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/2/1998,1010.73999,524810000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
10/2/1998,1019.01001,642800000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
11/2/1998,1020.01001,599300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
12/2/1998,1024.140015,611480000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-02-1998,1020.090027,531940000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-02-1998,1022.76001,605890000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
18-02-1998,1032.079956,606000000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
19-02-1998,1028.280029,581820000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-02-1998,1034.209961,594300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
23-02-1998,1038.140015,550730000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
24-02-1998,1030.560059,589880000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
25-02-1998,1042.900024,611350000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
26-02-1998,1048.670044,646280000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-02-1998,1049.339966,574480000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
2/3/1998,1047.699951,591470000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
3/3/1998,1052.02002,612360000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
4/3/1998,1047.329956,644280000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
5/3/1998,1035.050049,648270000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/3/1998,1055.689941,665500000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/3/1998,1052.310059,624700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
10/3/1998,1064.25,631920000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
11/3/1998,1068.469971,655260000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
12/3/1998,1069.920044,594940000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-03-1998,1068.609985,597800000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
16-03-1998,1079.27002,548980000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-03-1998,1080.449951,680960000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
18-03-1998,1085.52002,632690000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
19-03-1998,1089.73999,598240000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-03-1998,1099.160034,717310000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
23-03-1998,1095.550049,631350000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
24-03-1998,1105.650024,605720000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
25-03-1998,1101.930054,676550000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
26-03-1998,1100.800049,606770000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-03-1998,1095.439941,582190000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
30-03-1998,1093.599976,497400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
31-03-1998,1101.75,674930000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
1/4/1998,1108.150024,677310000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
2/4/1998,1120.01001,674340000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
3/4/1998,1122.699951,653880000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/4/1998,1121.380005,625810000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
7/4/1998,1109.550049,670760000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
8/4/1998,1101.650024,616330000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/4/1998,1110.670044,548940000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-04-1998,1109.689941,564480000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
14-04-1998,1115.75,613730000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
15-04-1998,1119.319946,685020000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
16-04-1998,1108.170044,699570000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-04-1998,1122.719971,672290000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-04-1998,1123.650024,595190000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
21-04-1998,1126.670044,675640000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
22-04-1998,1130.540039,696740000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
23-04-1998,1119.579956,653190000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
24-04-1998,1107.900024,633890000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-04-1998,1086.540039,685960000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
28-04-1998,1085.109985,678600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
29-04-1998,1094.619995,638790000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
30-04-1998,1111.75,695600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
1/5/1998,1121,581970000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
4/5/1998,1122.069946,551700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
5/5/1998,1115.5,583630000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/5/1998,1104.920044,606540000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
7/5/1998,1095.140015,582240000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
8/5/1998,1108.140015,567890000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
11/5/1998,1106.640015,560840000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
12/5/1998,1115.790039,604420000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-05-1998,1118.859985,600010000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
14-05-1998,1117.369995,578380000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
15-05-1998,1108.72998,621990000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
18-05-1998,1105.819946,519100000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
19-05-1998,1109.52002,566020000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-05-1998,1119.060059,587240000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
21-05-1998,1114.640015,551970000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
22-05-1998,1110.469971,444070000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
26-05-1998,1094.02002,541410000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-05-1998,1092.22998,682040000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
28-05-1998,1097.599976,588900000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
29-05-1998,1090.819946,556780000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
1/6/1998,1090.97998,537660000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
2/6/1998,1093.219971,590930000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
3/6/1998,1082.72998,584480000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
4/6/1998,1094.829956,577470000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
5/6/1998,1113.859985,558440000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
8/6/1998,1115.719971,543390000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/6/1998,1118.410034,563610000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
10/6/1998,1112.280029,609410000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
11/6/1998,1094.579956,627470000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
12/6/1998,1098.839966,633300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
15-06-1998,1077.01001,595820000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
16-06-1998,1087.589966,664600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-06-1998,1107.109985,744400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
18-06-1998,1106.369995,590440000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
19-06-1998,1100.650024,715500000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
22-06-1998,1103.209961,531550000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
23-06-1998,1119.48999,657100000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
24-06-1998,1132.880005,714900000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
25-06-1998,1129.280029,669900000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
26-06-1998,1133.199951,520050000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
29-06-1998,1138.48999,564350000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
30-06-1998,1133.839966,757200000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
1/7/1998,1148.560059,701600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
2/7/1998,1146.420044,510210000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/7/1998,1157.329956,514750000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
7/7/1998,1154.660034,624890000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
8/7/1998,1166.380005,607230000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/7/1998,1158.560059,663600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
10/7/1998,1164.329956,576080000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-07-1998,1165.189941,574880000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
14-07-1998,1177.579956,700300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
15-07-1998,1174.810059,723900000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
16-07-1998,1183.98999,677800000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-07-1998,1186.75,618030000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-07-1998,1184.099976,560580000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
21-07-1998,1165.069946,659700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
22-07-1998,1164.079956,739800000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
23-07-1998,1139.75,741600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
24-07-1998,1140.800049,698600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-07-1998,1147.27002,619990000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
28-07-1998,1130.23999,703600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
29-07-1998,1125.209961,644350000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
30-07-1998,1142.949951,687400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
31-07-1998,1120.670044,645910000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
3/8/1998,1112.439941,620400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
4/8/1998,1072.119995,852600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
5/8/1998,1081.430054,851600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
6/8/1998,1089.630005,768400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
7/8/1998,1089.449951,759100000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
10/8/1998,1083.140015,579180000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
11/8/1998,1068.97998,774400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
12/8/1998,1084.219971,711700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
13-08-1998,1074.910034,660700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
14-08-1998,1062.75,644030000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-08-1998,1083.670044,584380000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
18-08-1998,1101.199951,690600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
19-08-1998,1098.060059,633630000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
20-08-1998,1091.599976,621630000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
21-08-1998,1081.23999,725700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
24-08-1998,1088.140015,558100000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
25-08-1998,1092.849976,664900000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
26-08-1998,1084.189941,674100000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
27-08-1998,1042.589966,938600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
28-08-1998,1027.140015,840300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
31-08-1998,957.280029,917500000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
1/9/1998,994.26001,1216600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
2/9/1998,990.47998,894600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
3/9/1998,982.26001,880500000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
4/9/1998,973.890015,780300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
8/9/1998,1023.460022,814800000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
9/9/1998,1006.200012,704300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
10/9/1998,980.190002,880300000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
11/9/1998,1009.059998,819100000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
14-09-1998,1029.719971,714400000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
15-09-1998,1037.680054,724600000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
16-09-1998,1045.47998,797500000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
17-09-1998,1018.869995,694500000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
18-09-1998,1020.090027,794700000,1.125533104,4.51,4.481394432,9.06E+12,7.148178448,1.552279099
